Run_accession	project_name	archive_project	publication_doi	group
SRR25280072	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280071	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280069	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280068	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280067	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280066	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280065	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280064	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280063	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280062	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280061	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280060	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280058	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280057	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280056	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280055	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280054	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280053	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280052	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280051	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280050	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280049	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280089	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280088	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280087	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280086	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280085	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280084	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280083	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280082	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280081	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
SRR25280080	Kirdok2024	PRJNA994900	10.1038/s41598-023-48762-6	publication_doi::10.1038/s41598-023-48762-6
ERR12115115	Fiorin2024	PRJEB67363	10.1038/s41598-024-52422-8	publication_doi::10.1038/s41598-024-52422-8
ERR12115114	Fiorin2024	PRJEB67363	10.1038/s41598-024-52422-8	publication_doi::10.1038/s41598-024-52422-8
ERR12115113	Fiorin2024	PRJEB67363	10.1038/s41598-024-52422-8	publication_doi::10.1038/s41598-024-52422-8
ERR12115116	Fiorin2024	PRJEB67363	10.1038/s41598-024-52422-8	publication_doi::10.1038/s41598-024-52422-8
ERR11660464	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660466	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660431	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660460	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660463	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660430	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660432	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660461	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660462	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660465	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660453	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660458	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660452	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660454	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660455	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660459	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660451	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660456	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660457	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660403	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660404	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660406	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660407	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660408	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660410	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660419	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660420	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660424	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660425	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660426	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660427	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660399	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660402	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660405	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660409	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660413	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660421	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660423	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660400	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660401	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660411	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660412	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660414	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660415	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660416	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660417	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660418	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660422	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660428	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660429	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660434	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660436	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660440	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660441	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660443	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660433	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660435	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660438	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660439	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660442	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660444	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660447	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660448	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660449	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660437	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660445	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660446	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
ERR11660450	Jackson2024	PRJEB64128	10.1093/molbev/msae017	publication_doi::10.1093/molbev/msae017
SRR13769012	Wright2024	PRJNA704183	10.1016/j.jasrep.2024.104510	publication_doi::10.1016/j.jasrep.2024.104510
SRR13769011	Wright2024	PRJNA704183	10.1016/j.jasrep.2024.104510	publication_doi::10.1016/j.jasrep.2024.104510
SRR13769009	Wright2024	PRJNA704183	10.1016/j.jasrep.2024.104510	publication_doi::10.1016/j.jasrep.2024.104510
SRR13769010	Wright2024	PRJNA704183	10.1016/j.jasrep.2024.104510	publication_doi::10.1016/j.jasrep.2024.104510
SRR27336765	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336766	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336770	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336771	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336772	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336773	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336775	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336780	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336783	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336785	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336786	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336791	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336792	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336793	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336795	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336799	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336800	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336807	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336767	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336777	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336787	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336789	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336794	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336796	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336803	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336804	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336806	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336769	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336774	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336776	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336778	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336781	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336782	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336784	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336788	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336797	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336798	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336802	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
SRR27336805	Austin2024	PRJNA1056444	10.1038/s41598-024-64818-7	publication_doi::10.1038/s41598-024-64818-7
ERR12206690	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206699	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206696	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206676	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206697	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206685	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206692	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206683	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206682	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206681	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206686	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206698	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206688	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206693	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206684	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206679	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206694	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206677	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR12206680	Bozzi2024	PRJEB67998	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777519	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777521	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777525	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777527	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777529	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777531	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777536	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777540	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777543	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777549	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777550	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777552	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777553	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777555	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777558	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777563	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777565	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777569	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777520	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777522	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777524	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777535	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777539	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777545	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777546	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777554	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777557	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777559	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777560	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777562	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777564	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777566	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777567	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777523	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777526	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777528	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777530	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
ERR1777532	Bozzi2024	PRJEB18722	10.1038/s41598-023-40246-x	archive_project::PRJEB18722
